,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
16262,7635800313,7/18/2014,300000.0,4,1.5,1460,8760,1.0,0.0,0.0,3,7,1460,0.0,1958,0.0,98166,47.4698,-122.36,1610,9375
16263,2938100005,8/29/2014,264950.0,3,1.5,1370,10115,1.0,0.0,0.0,4,7,1370,0.0,1957,0.0,98022,47.2027,-122.0,1450,9282
16264,796000235,4/1/2015,209950.0,2,1.0,1050,6250,1.0,0.0,0.0,4,6,840,210.0,1943,0.0,98168,47.5024,-122.333,1310,12500
16269,2115720130,8/21/2014,289950.0,3,2.5,2070,5013,2.0,0.0,0.0,3,8,2070,0.0,1987,0.0,98023,47.3202,-122.395,1670,5013
16273,3668000500,12/22/2014,260000.0,3,2.25,1950,9600,1.0,0.0,0.0,4,7,1200,750.0,1987,0.0,98092,47.2762,-122.148,1760,8850
16275,8898700680,7/30/2014,295500.0,3,1.75,1330,10523,1.0,0.0,0.0,3,7,1000,330.0,1981,0.0,98055,47.4605,-122.206,1320,8775
16276,6163901061,12/11/2014,329000.0,4,2.0,1190,7877,1.5,0.0,0.0,5,7,1190,0.0,1946,0.0,98155,47.7538,-122.322,1480,9975
16281,1552520010,8/1/2014,405000.0,3,2.5,1500,9636,2.0,0.0,0.0,3,7,1500,0.0,1994,0.0,98011,47.75,-122.176,1700,9656
16289,1077100020,12/31/2014,365000.0,3,1.5,1520,8519,1.0,0.0,0.0,3,7,1520,0.0,1954,0.0,98133,47.7712,-122.339,1570,9000
16291,5104510010,7/1/2014,321000.0,4,2.5,1830,9601,2.0,0.0,0.0,3,7,1830,0.0,2003,0.0,98038,47.3541,-122.015,1830,5892
16292,2895550050,5/7/2015,280000.0,3,2.5,1550,4486,2.0,0.0,0.0,3,7,1550,0.0,2000,0.0,98001,47.3299,-122.26899999999999,1700,4487
16293,4142450480,7/3/2014,288000.0,3,2.5,1520,3593,2.0,0.0,0.0,3,7,1520,0.0,2004,0.0,98038,47.3842,-122.042,1610,3612
16294,5559200020,2/27/2015,248500.0,3,2.0,1240,12285,1.0,0.0,0.0,3,7,620,620.0,1939,1991.0,98023,47.3219,-122.34100000000001,1560,11564
16295,5381000352,6/22/2014,330000.0,4,2.5,2380,13550,2.0,0.0,0.0,3,7,2380,0.0,1999,0.0,98188,47.4486,-122.288,1230,9450
16298,1788700185,3/6/2015,198500.0,2,1.0,1050,9600,1.0,0.0,0.0,4,6,1050,0.0,1959,0.0,98023,47.3274,-122.346,990,8880
16299,2887950020,6/25/2014,280000.0,7,2.5,1940,5458,2.0,0.0,0.0,3,7,1940,0.0,1994,0.0,98092,47.3191,-122.177,1710,5688
16300,8835210480,7/10/2014,336500.0,3,2.25,1420,3433,2.0,0.0,0.0,4,7,1420,0.0,1981,0.0,98034,47.7245,-122.163,1150,3432
16301,844000225,2/11/2015,267000.0,3,2.5,1690,10336,2.0,0.0,0.0,4,7,1690,0.0,1989,0.0,98010,47.31100000000001,-122.00299999999999,1580,7700
16302,1771000430,5/2/2014,315000.0,3,1.0,1160,9180,1.0,0.0,0.0,3,7,1160,0.0,1968,0.0,98077,47.7427,-122.072,1160,10282
16304,8001450170,8/4/2014,274950.0,3,1.75,1840,16679,1.0,0.0,0.0,3,8,1840,0.0,1989,0.0,98001,47.3207,-122.275,1910,15571
16306,7418700050,5/28/2014,299000.0,3,1.0,1390,9624,1.5,0.0,0.0,4,7,1390,0.0,1954,0.0,98155,47.7758,-122.301,1440,9624
16307,3630020430,5/5/2015,420000.0,3,2.5,1470,1445,2.0,0.0,0.0,3,8,1160,310.0,2005,0.0,98029,47.5468,-121.99799999999999,1470,1525
16311,1551500130,5/22/2014,180000.0,4,1.5,1740,7292,1.0,0.0,0.0,3,7,1020,720.0,1962,0.0,98168,47.4787,-122.302,1740,7573
16312,5557800010,6/23/2014,261350.0,3,1.75,1390,18200,1.0,0.0,0.0,4,7,1390,0.0,1962,0.0,98023,47.3208,-122.337,1810,9675
16314,2473000680,4/29/2015,390000.0,3,1.75,1435,8960,1.0,0.0,0.0,4,8,1435,0.0,1969,0.0,98058,47.4525,-122.149,2030,9450
16315,7984400005,6/26/2014,253500.0,3,1.0,1640,12384,1.0,0.0,0.0,4,7,1090,550.0,1954,0.0,98003,47.3256,-122.29799999999999,1550,11200
16317,3211000170,9/22/2014,255000.0,4,2.5,1580,7800,1.0,0.0,0.0,4,7,1580,0.0,1959,0.0,98059,47.481,-122.163,1320,7800
16318,7338220280,10/10/2014,257000.0,3,2.5,1740,3721,2.0,0.0,0.0,3,8,1740,0.0,2009,0.0,98002,47.3363,-122.213,2030,3794
16322,1214000050,10/20/2014,350000.0,3,1.75,2130,7500,1.0,0.0,0.0,4,7,1090,1040.0,1956,0.0,98166,47.4593,-122.34299999999999,1590,7500
16325,6661200050,5/28/2014,175000.0,2,1.0,830,2699,1.0,0.0,0.0,3,7,830,0.0,1996,0.0,98038,47.3839,-122.038,1030,3574
16328,2895550280,5/7/2014,280000.0,3,2.5,1600,4271,2.0,0.0,0.0,3,7,1600,0.0,2000,0.0,98001,47.3303,-122.26899999999999,1700,4746
16337,6132600221,5/19/2014,367000.0,2,1.0,700,2334,1.0,0.0,0.0,3,7,700,0.0,1945,0.0,98117,47.701,-122.39,2300,5000
16339,1450000050,5/1/2015,201000.0,3,1.0,900,7576,1.0,0.0,0.0,4,6,900,0.0,1959,0.0,98002,47.2881,-122.22,1220,7452
16341,2214800170,4/15/2015,295000.0,3,2.5,1940,10350,1.0,0.0,0.0,3,7,1420,520.0,1979,0.0,98001,47.3385,-122.256,1810,7800
16342,7116000225,2/20/2015,190000.0,3,1.0,1510,8760,1.0,0.0,0.0,4,6,1510,0.0,1946,0.0,98002,47.3015,-122.21600000000001,1040,7828
16347,7984400050,9/22/2014,207000.0,3,1.5,1460,11100,1.0,0.0,0.0,3,7,1460,0.0,1956,0.0,98003,47.3253,-122.29799999999999,1460,11100
16349,9358000780,5/12/2015,275000.0,2,1.0,830,5610,1.0,0.0,0.0,3,6,830,0.0,1922,0.0,98126,47.5674,-122.367,1310,2793
16351,4338800500,10/14/2014,262500.0,3,2.0,1130,7200,1.0,0.0,0.0,4,6,1130,0.0,1944,0.0,98166,47.4779,-122.34200000000001,1270,7500
16352,5101407350,9/25/2014,399000.0,2,1.0,1120,8661,1.0,0.0,0.0,3,7,1120,0.0,1946,0.0,98125,47.7034,-122.307,1470,7205
16357,4168100130,3/10/2015,230000.0,3,1.0,1380,10112,1.0,0.0,0.0,4,7,940,440.0,1963,0.0,98023,47.3196,-122.351,1240,10112
16359,7955030010,10/10/2014,318000.0,3,1.0,1250,20040,1.0,0.0,0.0,3,7,1250,0.0,1970,0.0,98072,47.7514,-122.10799999999999,1640,19840
16360,4136870020,10/8/2014,332100.0,5,3.5,2660,6978,2.0,0.0,0.0,3,8,1980,680.0,1996,0.0,98092,47.2631,-122.212,2220,7294
16361,1446401190,3/17/2015,175000.0,2,1.0,620,6600,1.0,0.0,0.0,3,6,620,0.0,1963,0.0,98168,47.4862,-122.33,1050,6600
16365,9150100020,2/11/2015,189000.0,3,1.0,1380,7282,1.5,0.0,0.0,5,6,1380,0.0,1915,0.0,98002,47.3006,-122.223,860,4826
16369,3876313260,2/18/2015,415000.0,3,1.75,1790,15142,1.0,0.0,0.0,3,7,1360,430.0,1976,0.0,98072,47.7362,-122.17200000000001,1910,7500
16370,5101400561,10/15/2014,250000.0,2,1.0,890,6380,1.0,0.0,0.0,3,6,890,0.0,1951,0.0,98115,47.691,-122.303,990,6380
16372,9561100080,6/20/2014,400000.0,4,2.25,2420,7927,1.0,0.0,0.0,4,7,1400,1020.0,1973,0.0,98133,47.7583,-122.34299999999999,2120,7693
16376,8731960050,12/29/2014,302300.0,5,2.75,3130,9450,1.0,0.0,0.0,4,8,1580,1550.0,1973,0.0,98023,47.3099,-122.384,1900,9000
16377,1393800005,5/7/2015,355000.0,2,1.0,900,6656,1.0,0.0,0.0,3,7,900,0.0,1940,0.0,98126,47.5467,-122.37700000000001,1230,6400
16380,2968800825,3/23/2015,300000.0,3,1.75,1450,7620,1.0,0.0,0.0,4,7,1050,400.0,1955,0.0,98166,47.4569,-122.354,1380,7620
16381,7199330480,7/21/2014,361500.0,3,1.75,1070,9000,1.0,0.0,0.0,4,7,1070,0.0,1978,0.0,98052,47.6984,-122.132,1700,8400
16383,8929000250,4/13/2015,395000.0,2,1.75,1210,1161,2.0,0.0,0.0,3,8,1210,0.0,2014,0.0,98029,47.5513,-121.99799999999999,1700,2285
16384,7893206305,10/6/2014,245000.0,3,1.5,2100,10000,1.0,0.0,0.0,4,7,2100,0.0,1954,0.0,98198,47.4222,-122.331,1300,7500
16385,7956300020,6/3/2014,206000.0,3,1.0,1060,9600,1.0,0.0,0.0,4,6,1060,0.0,1962,0.0,98023,47.2878,-122.35799999999999,1060,9604
16388,4299000130,7/28/2014,341950.0,5,3.0,3070,5252,2.0,0.0,0.0,3,8,3070,0.0,2005,0.0,98042,47.3666,-122.12799999999999,2760,5203
16389,1233100351,12/11/2014,305000.0,3,1.0,1150,9048,1.0,0.0,0.0,2,7,1150,0.0,1922,0.0,98033,47.6755,-122.177,1550,8207
16391,3224069026,5/20/2014,330000.0,3,1.0,1180,43124,1.0,0.0,0.0,4,6,1180,0.0,1959,0.0,98027,47.5278,-122.06299999999999,1410,43560
16393,4364700595,8/18/2014,333000.0,3,1.0,1050,7560,1.0,0.0,0.0,3,7,1050,0.0,1951,0.0,98126,47.525,-122.37100000000001,1490,7560
16395,7231600098,10/14/2014,225000.0,2,1.0,700,6000,1.0,0.0,0.0,3,6,700,0.0,1943,0.0,98055,47.4671,-122.212,1320,6000
16400,3649100346,1/9/2015,322968.0,5,1.75,1890,9600,1.0,0.0,0.0,4,7,1890,0.0,1960,0.0,98028,47.7391,-122.241,2350,5308
16402,823059145,10/13/2014,321000.0,4,1.0,1300,18836,1.0,0.0,0.0,4,7,1300,0.0,1941,0.0,98056,47.5029,-122.18799999999999,1540,8498
16406,1250200415,6/9/2014,352750.0,2,1.75,1060,1241,2.0,0.0,0.0,3,7,960,100.0,2008,0.0,98144,47.5999,-122.3,1170,1400
16407,3303951150,2/4/2015,424950.0,4,2.5,2480,8563,2.0,0.0,0.0,3,8,2480,0.0,1992,0.0,98038,47.381,-122.03299999999999,2460,8660
16408,3083000048,5/30/2014,427000.0,5,2.75,2220,4000,1.0,0.0,0.0,3,7,1230,990.0,1973,0.0,98144,47.5754,-122.305,1580,4000
16411,7625700020,9/29/2014,340000.0,1,1.0,640,4800,1.0,0.0,0.0,3,6,640,0.0,1918,0.0,98136,47.5551,-122.382,1250,2847
16414,2741100741,6/4/2014,411715.0,3,1.75,1840,5101,1.0,0.0,0.0,5,7,1040,800.0,1952,0.0,98108,47.5585,-122.31700000000001,1340,5000
16418,5104520460,3/17/2015,399950.0,4,2.5,2350,5100,2.0,0.0,0.0,3,8,2350,0.0,2003,0.0,98038,47.3507,-122.007,2190,5100
16422,6401700010,8/19/2014,410000.0,3,1.75,1510,6597,1.0,0.0,0.0,4,6,950,560.0,1939,0.0,98144,47.5938,-122.315,1460,5320
16425,6457000080,8/5/2014,269900.0,5,1.75,1750,8325,1.0,0.0,0.0,5,7,1750,0.0,1966,0.0,98031,47.4007,-122.198,1430,8325
16430,3575304017,8/22/2014,315000.0,3,1.0,1010,7500,1.0,0.0,0.0,4,7,1010,0.0,1975,0.0,98074,47.6172,-122.061,1250,10000
16431,7812801700,6/10/2014,227000.0,4,1.0,1200,7200,1.5,0.0,0.0,3,6,1200,0.0,1944,0.0,98178,47.4951,-122.24799999999999,1070,6050
16437,3438500114,5/12/2015,377000.0,4,2.0,1640,5014,1.0,0.0,0.0,4,7,930,710.0,1982,0.0,98106,47.5545,-122.35600000000001,1600,5452
16441,1863900190,12/29/2014,202000.0,2,1.0,840,7200,1.0,0.0,0.0,4,5,840,0.0,1907,0.0,98032,47.3769,-122.23700000000001,1030,7200
16444,8858100020,3/16/2015,175000.0,3,1.0,1480,8415,1.0,0.0,0.0,3,7,1080,400.0,1967,0.0,98188,47.4585,-122.28299999999999,1780,8512
16446,6303400460,3/30/2015,197000.0,2,1.0,770,8636,1.0,0.0,0.0,2,6,770,0.0,1951,0.0,98146,47.5075,-122.35799999999999,1110,8636
16447,9476200020,3/6/2015,254000.0,3,1.0,1010,7384,1.0,0.0,2.0,5,6,1010,0.0,1943,0.0,98056,47.4905,-122.191,1010,8000
16448,3575302938,6/20/2014,405000.0,3,1.0,1460,10000,1.5,0.0,0.0,3,7,1460,0.0,2002,0.0,98074,47.6214,-122.06299999999999,1910,10000
16449,2695600190,3/27/2015,416000.0,2,1.0,940,4264,1.0,0.0,0.0,5,7,940,0.0,1949,0.0,98126,47.5314,-122.37799999999999,1630,4472
16451,7140200250,1/12/2015,200000.0,4,2.75,1910,7210,1.0,0.0,0.0,4,7,1430,480.0,1980,0.0,98030,47.3693,-122.169,1750,7446
16453,3335000050,7/14/2014,397000.0,2,1.75,1610,4104,1.0,0.0,0.0,3,7,950,660.0,1996,0.0,98118,47.5565,-122.275,1510,5284
16455,1568100380,10/16/2014,345000.0,2,1.0,1160,8504,1.0,0.0,0.0,4,7,1160,0.0,1949,0.0,98155,47.7364,-122.295,1320,8504
16456,8078570460,9/24/2014,305500.0,4,2.5,1850,7199,2.0,0.0,0.0,4,7,1850,0.0,1989,0.0,98031,47.4031,-122.17200000000001,1940,7432
16457,6382000080,7/8/2014,340000.0,3,2.25,2120,13090,1.0,0.0,0.0,3,8,2120,0.0,1997,0.0,98002,47.29600000000001,-122.219,1400,12039
16458,7905380080,2/26/2015,330000.0,5,2.5,2620,12763,1.0,0.0,0.0,3,7,1400,1220.0,1979,0.0,98034,47.72,-122.213,2390,9156
16459,6600490250,4/21/2015,269000.0,4,2.5,2060,3608,2.0,0.0,0.0,3,7,2060,0.0,2004,0.0,98198,47.361999999999995,-122.309,2060,3608
16460,7200001756,6/12/2014,349950.0,3,1.0,1060,9525,1.0,0.0,0.0,3,7,1060,0.0,1966,0.0,98052,47.6855,-122.111,1630,9525
16461,4427100130,3/4/2015,431000.0,3,1.0,1500,6240,1.0,0.0,0.0,4,7,1500,0.0,1953,0.0,98125,47.7281,-122.311,1230,6240
16463,1402700170,7/17/2014,414000.0,5,3.0,3045,5030,2.0,0.0,0.0,3,8,3045,0.0,1999,0.0,98058,47.4386,-122.12700000000001,3045,5322
16466,9477201060,4/23/2015,380500.0,3,1.0,1410,7854,1.0,0.0,0.0,4,7,1410,0.0,1971,0.0,98034,47.7303,-122.19200000000001,1460,7500
16467,4060000290,6/17/2014,253000.0,3,1.5,880,6600,1.0,0.0,0.0,5,6,880,0.0,1945,0.0,98178,47.5002,-122.24700000000001,1020,6600
16468,522059327,5/28/2014,157500.0,2,1.0,740,9003,1.0,0.0,0.0,3,5,740,0.0,1949,0.0,98031,47.4217,-122.197,1230,8050
16471,6329000380,6/19/2014,319950.0,2,1.0,920,8341,1.0,0.0,0.0,3,7,920,0.0,1939,0.0,98146,47.5015,-122.38,2330,9792
16472,8960200280,2/18/2015,249500.0,3,1.0,1180,7200,1.0,0.0,0.0,4,7,1180,0.0,1968,0.0,98058,47.4249,-122.178,1180,7200
16475,1545807280,6/28/2014,314500.0,3,1.75,1700,17355,1.0,0.0,0.0,3,7,1200,500.0,1978,0.0,98038,47.3637,-122.057,1900,9528
16476,3996900460,4/3/2015,220000.0,2,1.0,770,8149,1.0,0.0,0.0,3,6,770,0.0,1948,0.0,98155,47.7467,-122.3,880,8149
16484,236500050,7/28/2014,298500.0,3,2.0,2420,8800,1.0,0.0,0.0,4,7,1420,1000.0,1959,0.0,98188,47.4322,-122.291,1546,8666
16485,2025049028,6/9/2014,403950.0,2,1.0,710,1136,2.0,0.0,0.0,4,7,710,0.0,1943,0.0,98102,47.6414,-122.329,1370,1173
16486,3298700305,12/29/2014,271000.0,2,1.0,710,4240,1.0,0.0,0.0,4,6,710,0.0,1942,0.0,98106,47.5226,-122.351,850,5200
16487,6145600780,9/11/2014,335000.0,2,1.0,1510,3844,1.0,0.0,0.0,4,7,1510,0.0,1923,1970.0,98133,47.7038,-122.348,1170,3844
16488,1332700010,12/16/2014,305000.0,2,2.25,1610,1968,2.0,0.0,0.0,5,7,1610,0.0,1979,0.0,98056,47.5184,-122.196,1950,1968
16490,7224500010,6/3/2014,253000.0,2,1.75,1220,5000,1.0,0.0,0.0,5,7,860,360.0,1921,0.0,98055,47.4906,-122.204,1120,5000
16491,4037000185,9/19/2014,395000.0,4,1.75,2060,7900,1.0,0.0,0.0,4,7,1070,990.0,1957,0.0,98008,47.6028,-122.12,1830,8000
16492,7614100020,10/17/2014,265000.0,3,2.5,1340,10290,1.0,0.0,0.0,4,7,1140,200.0,1981,0.0,98042,47.3553,-122.149,1760,7903
16493,1423400225,7/21/2014,225000.0,2,1.0,1030,9192,1.0,0.0,0.0,4,6,1030,0.0,1959,0.0,98058,47.4565,-122.181,1030,9190
16494,5419000050,9/17/2014,338500.0,4,2.5,2717,4513,2.0,0.0,0.0,3,8,2717,0.0,2005,0.0,98001,47.3373,-122.266,2550,4841
16495,5151200290,5/12/2014,300000.0,2,1.75,1360,8100,1.0,0.0,0.0,3,7,860,500.0,1975,0.0,98177,47.7295,-122.359,1830,6766
16496,4060000170,8/20/2014,255000.0,2,1.0,1260,7810,2.0,0.0,0.0,3,6,1260,0.0,1945,0.0,98178,47.5003,-122.24799999999999,1260,7755
16497,1568100290,6/20/2014,337000.0,4,3.0,2240,8504,2.0,0.0,0.0,3,7,2240,0.0,1992,0.0,98155,47.7348,-122.295,1570,8460
16498,4137010010,4/16/2015,324900.0,3,2.25,2080,9740,2.0,0.0,0.0,3,8,2080,0.0,1988,0.0,98092,47.261,-122.219,2080,8705
16502,1771100440,6/10/2014,360000.0,4,2.0,1630,10375,1.0,0.0,0.0,5,7,1630,0.0,1968,0.0,98077,47.7566,-122.073,1360,10026
16503,3211200290,5/27/2014,304000.0,3,1.0,900,7500,1.0,0.0,0.0,4,7,900,0.0,1972,0.0,98034,47.7314,-122.23700000000001,1960,7500
16504,4154302045,3/16/2015,376000.0,2,1.0,880,2400,1.0,0.0,0.0,3,6,760,120.0,1918,0.0,98118,47.5643,-122.275,1180,6300
16505,4036801315,11/4/2014,425000.0,4,1.5,1620,7875,1.0,0.0,0.0,3,7,1620,0.0,1956,0.0,98008,47.6041,-122.126,1890,8400
16507,1221000562,7/22/2014,187000.0,3,2.5,1730,1803,2.0,0.0,0.0,3,7,1730,0.0,2005,0.0,98166,47.4648,-122.335,1190,7980
16512,3751600430,12/26/2014,250000.0,3,1.75,1780,35233,1.0,0.0,0.0,4,8,1420,360.0,1979,0.0,98001,47.2949,-122.26899999999999,1950,17334
16517,7950303530,4/9/2015,400000.0,4,2.0,2060,3060,2.0,0.0,0.0,3,7,2060,0.0,1968,0.0,98118,47.5631,-122.285,1630,3766
16518,8910500471,2/17/2015,407000.0,3,1.0,1140,7785,1.0,0.0,0.0,3,8,1140,0.0,1954,0.0,98177,47.708999999999996,-122.363,2080,10620
16522,1782500095,3/9/2015,369000.0,2,1.0,1320,6135,1.0,0.0,0.0,4,7,880,440.0,1942,0.0,98126,47.5265,-122.37899999999999,1050,4693
16523,8887001192,6/20/2014,355000.0,2,1.0,1240,27042,1.0,0.0,1.0,3,6,1000,240.0,1943,0.0,98070,47.5026,-122.465,2140,20059
16524,4006000307,9/16/2014,155000.0,2,1.0,810,4755,1.0,0.0,0.0,3,7,810,0.0,1980,0.0,98118,47.5313,-122.28,1180,4755
16526,2591840050,2/11/2015,419625.0,4,2.5,2680,11590,2.0,0.0,0.0,4,9,2680,0.0,1988,0.0,98058,47.4395,-122.163,2580,8225
16527,1442300005,2/18/2015,435000.0,3,2.0,2040,6880,2.0,0.0,0.0,4,7,2040,0.0,1954,0.0,98133,47.7601,-122.351,1710,7597
16528,3343901440,5/11/2015,379000.0,4,1.75,2180,7876,1.0,0.0,0.0,4,7,1290,890.0,1977,0.0,98056,47.5157,-122.191,1960,7225
16529,9406590250,2/24/2015,293000.0,4,2.25,1870,5371,2.0,0.0,0.0,3,7,1870,0.0,2009,0.0,98038,47.3844,-122.036,2380,4502
16531,3578700073,11/10/2014,362000.0,3,1.75,1120,9730,1.0,0.0,0.0,3,7,1120,0.0,1944,1989.0,98011,47.7372,-122.221,2530,8717
16532,1123049126,12/3/2014,227000.0,3,1.0,1340,10035,1.0,0.0,0.0,3,7,1340,0.0,1959,0.0,98178,47.4916,-122.25399999999999,2090,10035
16533,526059259,8/19/2014,335500.0,3,1.75,1260,8487,1.0,0.0,0.0,3,7,1260,0.0,1970,0.0,98011,47.7664,-122.20100000000001,1890,13051
16534,3222079136,8/18/2014,213000.0,3,1.75,1200,55321,1.5,0.0,0.0,5,7,1200,0.0,1977,0.0,98010,47.3492,-121.935,1910,54450
16535,7237300290,3/26/2015,338000.0,5,2.5,2400,4496,2.0,0.0,0.0,3,7,2400,0.0,2004,0.0,98042,47.3692,-122.126,1880,4319
16536,7468900235,10/22/2014,163500.0,3,1.0,940,7200,1.0,0.0,0.0,4,7,940,0.0,1954,0.0,98002,47.2979,-122.223,1090,7800
16537,3352401476,11/24/2014,199988.0,2,1.0,860,5000,1.0,0.0,0.0,3,7,860,0.0,1949,0.0,98178,47.5005,-122.26700000000001,1130,6000
16539,6147650430,4/7/2015,320000.0,4,2.5,3130,5200,2.0,0.0,0.0,3,7,3130,0.0,2005,0.0,98042,47.3828,-122.098,3020,5200
16541,2781270080,10/30/2014,249900.0,2,2.0,1470,2541,2.0,0.0,0.0,3,6,1470,0.0,2005,0.0,98038,47.3502,-122.02,1310,2721
16542,1423200170,6/12/2014,223000.0,2,1.0,910,9869,1.0,0.0,0.0,3,6,910,0.0,1957,0.0,98058,47.4572,-122.184,1480,9750
16544,511700170,5/5/2015,350000.0,4,2.25,1780,10416,1.0,0.0,0.0,5,7,1060,720.0,1963,0.0,98055,47.4414,-122.189,1780,9975
16545,2124089028,7/14/2014,279000.0,3,1.75,1430,39160,1.0,0.0,0.0,3,7,900,530.0,1925,1987.0,98065,47.5513,-121.801,1430,40860
16546,1431700280,4/9/2015,310000.0,5,2.0,2730,7344,1.0,0.0,0.0,5,7,1510,1220.0,1962,0.0,98058,47.4602,-122.171,1730,7700
16547,7686202635,8/12/2014,185000.0,2,1.0,900,8000,1.0,0.0,0.0,4,6,900,0.0,1954,0.0,98198,47.4217,-122.31700000000001,1240,8000
16549,642500080,12/12/2014,365000.0,4,2.5,2905,4874,2.0,0.0,0.0,3,9,2905,0.0,2003,0.0,98031,47.4084,-122.169,2900,5271
16550,1591600527,4/23/2015,333500.0,3,1.5,2230,9120,1.0,0.0,0.0,3,7,1390,840.0,1959,0.0,98146,47.5008,-122.35799999999999,1420,8450
16551,5587000010,11/20/2014,385000.0,3,2.25,1680,8450,1.0,0.0,0.0,3,8,1340,340.0,1960,0.0,98177,47.7575,-122.361,1850,8300
16552,2201500440,5/20/2014,345000.0,3,1.5,1240,11200,1.0,0.0,0.0,4,7,1240,0.0,1954,0.0,98006,47.5716,-122.13799999999999,1240,11008
16556,2923039243,11/13/2014,340000.0,4,1.0,1200,11834,1.0,1.0,3.0,3,6,1200,0.0,1972,0.0,98070,47.4557,-122.443,1670,47462
16558,3039000010,9/9/2014,420000.0,3,1.75,1140,8558,1.0,0.0,0.0,4,7,1140,0.0,1982,0.0,98033,47.7027,-122.198,1490,10530
16563,7972601100,9/23/2014,355000.0,3,1.75,1960,7705,1.0,0.0,0.0,4,7,980,980.0,1950,0.0,98106,47.53,-122.34700000000001,1380,4349
16564,5112800190,3/27/2015,249000.0,3,1.5,1180,11579,1.0,0.0,0.0,4,7,1180,0.0,1962,0.0,98058,47.4502,-122.089,1780,22486
16565,984210170,3/26/2015,256500.0,5,2.5,1960,7350,1.0,0.0,0.0,4,7,1360,600.0,1969,0.0,98058,47.4368,-122.165,1900,7350
16567,8731801190,12/23/2014,269000.0,3,2.25,1950,8661,1.0,0.0,0.0,4,8,1950,0.0,1966,0.0,98023,47.3127,-122.36200000000001,1950,8800
16572,7454000470,8/1/2014,412500.0,3,1.75,1530,6300,1.0,0.0,0.0,3,6,1530,0.0,1942,2004.0,98126,47.51600000000001,-122.375,920,6300
16575,4310702759,3/12/2015,326000.0,2,1.5,1030,798,3.0,0.0,0.0,3,8,1030,0.0,2008,0.0,98103,47.6975,-122.34,1020,1026
16578,2113700005,4/17/2015,283000.0,3,1.75,1830,7600,2.0,0.0,0.0,3,7,1490,340.0,1947,0.0,98106,47.5317,-122.351,1300,4000
16581,806800420,10/23/2014,289950.0,3,2.5,2070,6145,2.0,0.0,0.0,3,7,2070,0.0,2003,0.0,98092,47.3357,-122.17200000000001,2070,5297
16582,2787311190,11/14/2014,252500.0,3,2.5,1780,7192,1.0,0.0,0.0,4,7,1250,530.0,1974,0.0,98031,47.4093,-122.17299999999999,1870,8500
16583,3342102385,10/29/2014,376000.0,4,2.25,2200,6750,1.0,0.0,0.0,5,8,1480,720.0,1959,0.0,98056,47.5215,-122.20200000000001,2710,6750
16589,4406000050,5/19/2014,225000.0,2,1.0,910,9612,1.0,0.0,0.0,4,7,910,0.0,1981,0.0,98058,47.4297,-122.152,1410,9611
16590,1432700420,7/28/2014,250000.0,3,1.0,1460,10914,1.0,0.0,0.0,4,7,1460,0.0,1959,0.0,98058,47.4511,-122.17299999999999,1490,8314
16593,6190700284,6/20/2014,420000.0,5,2.75,2280,10319,1.0,0.0,0.0,3,8,1300,980.0,1959,0.0,98177,47.7566,-122.363,2370,8056
16594,3644100073,11/22/2014,245000.0,2,1.0,670,1675,1.0,0.0,0.0,5,6,670,0.0,1960,0.0,98144,47.5918,-122.295,1220,1740
16595,3223059173,11/4/2014,275000.0,4,2.0,1480,15000,1.0,0.0,0.0,4,7,1480,0.0,1957,0.0,98055,47.4312,-122.196,1450,8768
16596,109210460,10/29/2014,270000.0,3,2.0,2330,8000,1.0,0.0,0.0,3,7,1390,940.0,1986,0.0,98023,47.2958,-122.368,1570,7227
16598,4337600280,9/4/2014,229000.0,3,2.0,1760,9900,1.0,0.0,0.0,4,7,1760,0.0,1943,0.0,98166,47.4783,-122.338,1190,9900
16599,3438501100,4/27/2015,400000.0,3,1.0,1240,4000,1.5,0.0,0.0,3,8,1240,0.0,1928,0.0,98106,47.5467,-122.359,1200,17707
16603,7574000080,4/1/2015,355500.0,5,2.0,2360,19899,1.0,0.0,0.0,4,7,2360,0.0,1968,0.0,98010,47.3299,-122.046,1860,19998
16604,3830700010,12/5/2014,369000.0,4,2.5,2370,6557,2.0,0.0,0.0,3,9,2370,0.0,1998,0.0,98042,47.423,-122.155,2370,7378
16605,1454100010,2/2/2015,338500.0,2,1.0,720,6050,1.0,0.0,0.0,2,5,720,0.0,1951,0.0,98125,47.7259,-122.29,1480,7280
16606,603001045,4/29/2015,256000.0,3,1.0,950,4000,1.0,0.0,0.0,3,7,780,170.0,1949,0.0,98118,47.5232,-122.28399999999999,1230,4000
16609,2621750280,11/10/2014,369950.0,4,2.75,2760,7533,1.0,0.0,0.0,3,8,1400,1360.0,1997,0.0,98042,47.371,-122.10799999999999,2340,7943
16614,792000006,7/9/2014,187000.0,2,1.0,840,11600,1.0,0.0,0.0,3,6,840,0.0,1952,0.0,98168,47.492,-122.302,1610,9120
16616,4017600010,4/17/2015,429950.0,3,2.25,2060,10160,1.0,0.0,0.0,4,8,1340,720.0,1967,0.0,98155,47.7712,-122.285,2320,11186
16617,1471701410,3/31/2015,347950.0,5,2.25,1700,13500,1.5,0.0,0.0,4,7,1700,0.0,1962,0.0,98059,47.4611,-122.06700000000001,1810,14550
